id,make_id,model_id,make_name,model_name,generation_years,year_from,year_to,engine_name,engine_ccm,power_kw,fuel_type,transmission,avg_consumption,min_consumption,max_consumption,sample_count,tank_count,low_confidence,source_url,scraped_at,first_seen_at,pct_motorway,pct_city,pct_country,consumption_summer,consumption_winter,fuel_grade_pct_premium,co2_g_per_km,fuel_cost_eur_per_100km,histogram_buckets
50_957_diesel_1_9TDI_6_Gang,50,957,Volkswagen,Golf Plus,,,,1.9TDI 6 Gang,,77,diesel,,4.56,4.56,4.56,1,8,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_1_9TDi_Tour_DPF,50,957,Volkswagen,Golf Plus,,,,"1,9TDi Tour DPF",,77,diesel,,4.97,4.97,4.97,1,31,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_1_9_TDI_Bluemotion,50,957,Volkswagen,Golf Plus,,,,"1,9 TDI Bluemotion",,77,diesel,,5.45,5.45,5.45,1,472,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_1_9_TDI_Comfortline,50,957,Volkswagen,Golf Plus,,,,1.9 TDI Comfortline,,77,diesel,,5.19,5.19,5.19,1,40,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_1_9_TDI_DPF_BlueMotion_DPF_Edition,50,957,Volkswagen,Golf Plus,2008-2008,2008,2008,1.9 TDI DPF BlueMotion DPF Edition,,77,diesel,,5.24,5.24,5.24,1,38,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_1_9_TDI_Goal,50,957,Volkswagen,Golf Plus,,,,"1,9 TDI Goal",,77,diesel,,5.15,5.15,5.15,1,51,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_1_9_TDI__DPF,50,957,Volkswagen,Golf Plus,,,,1.9 TDI (DPF),,77,diesel,,5.0,4.57,5.42,2,433,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_2_0_TDI,50,957,Volkswagen,Golf Plus,,,,2.0 TDI,,81,diesel,,5.14,4.96,5.32,2,140,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_2_0_TDI_Comfortline,50,957,Volkswagen,Golf Plus,,,,2.0 TDI Comfortline,,103,diesel,,5.05,5.05,5.05,1,16,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_2_0_TDi_Comfortline_DPF,50,957,Volkswagen,Golf Plus,,,,"2,0 TDi Comfortline DPF",,81,diesel,,5.25,5.25,5.25,1,414,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_2__TDI_110_cv,50,957,Volkswagen,Golf Plus,,,,2^ TDI 110 cv,,81,diesel,,5.07,5.07,5.07,1,7,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_5,50,957,Volkswagen,Golf Plus,,,,5,,77,diesel,,5.01,5.01,5.01,1,43,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_5er_1_9,50,957,Volkswagen,Golf Plus,,,,5er 1.9,,66,diesel,,4.94,4.94,4.94,1,3,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_6,50,957,Volkswagen,Golf Plus,,,,6,,103,diesel,,5.21,5.14,5.29,2,16,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_BMT,50,957,Volkswagen,Golf Plus,,,,BMT,,77,diesel,,4.73,4.26,5.21,2,37,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Blue_Motion_1_6,50,957,Volkswagen,Golf Plus,,,,"Blue Motion 1,6",,77,diesel,,5.15,5.15,5.15,1,1,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Blue_motion,50,957,Volkswagen,Golf Plus,,,,Blue motion,,77,diesel,,5.24,5.18,5.28,3,318,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Bluemotion_Comfortline,50,957,Volkswagen,Golf Plus,,,,Bluemotion Comfortline,,77,diesel,,4.96,4.96,4.96,1,20,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Comfortline,50,957,Volkswagen,Golf Plus,,,,Comfortline,,77,diesel,,5.03,4.82,5.23,2,551,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Confortline_105_Bluemotion,50,957,Volkswagen,Golf Plus,,,,Confortline 105 Bluemotion,,77,diesel,,5.27,5.27,5.27,1,52,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Cross,50,957,Volkswagen,Golf Plus,,,,Cross,,77,diesel,,5.26,5.15,5.36,2,123,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Cross_Golf,50,957,Volkswagen,Golf Plus,,,,Cross Golf,,77,diesel,,5.18,5.18,5.18,1,24,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Edition_BlueMotion,50,957,Volkswagen,Golf Plus,,,,Edition BlueMotion,,77,diesel,,4.87,4.87,4.87,1,187,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Goal,50,957,Volkswagen,Golf Plus,,,,Goal,,77,diesel,,5.28,5.02,5.46,4,106,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Goal_1_9TDI_DPF_6_Gang,50,957,Volkswagen,Golf Plus,,,,Goal 1.9TDI DPF 6-Gang,,77,diesel,,5.21,5.21,5.21,1,77,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf,50,957,Volkswagen,Golf Plus,,,,Golf,,66,diesel,,5.2,5.08,5.32,2,122,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_GolfPlus_Trendline_2_0_TDI_DPF,50,957,Volkswagen,Golf Plus,,,,GolfPlus Trendline 2.0 TDI DPF,,81,diesel,,5.32,5.32,5.32,1,154,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf_5,50,957,Volkswagen,Golf Plus,,,,Golf 5,,77,diesel,,5.02,4.82,5.22,2,12,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf_6_Plus,50,957,Volkswagen,Golf Plus,,,,Golf 6 Plus,,57,diesel,,5.16,5.16,5.16,1,119,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf_6_Plus_1_6_TDI_BMT,50,957,Volkswagen,Golf Plus,,,,Golf 6 Plus 1.6 TDI BMT,,77,diesel,,5.02,5.02,5.02,1,86,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf_Plus_1_6_TDI_CL,50,957,Volkswagen,Golf Plus,,,,Golf Plus 1.6 TDI CL,,77,diesel,,5.36,5.36,5.36,1,163,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf_Plus_1_9_TDI_tour__5_Gang,50,957,Volkswagen,Golf Plus,,,,"Golf Plus 1.9 TDI tour, 5 Gang",,77,diesel,,5.26,5.26,5.26,1,104,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf_Plus_Comfortline,50,957,Volkswagen,Golf Plus,,,,Golf Plus Comfortline,,77,diesel,,5.14,5.14,5.14,1,22,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Golf_Plus_DSG,50,957,Volkswagen,Golf Plus,,,,Golf Plus DSG,,77,diesel,automatic,5.41,5.41,5.41,1,62,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Highline_1_6_TDI,50,957,Volkswagen,Golf Plus,,,,Highline 1.6 TDI,,77,diesel,,5.25,5.25,5.25,1,163,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Kombilimosine,50,957,Volkswagen,Golf Plus,,,,Kombilimosine,,103,diesel,,5.37,5.37,5.37,1,6,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Kombilimousine,50,957,Volkswagen,Golf Plus,,,,Kombilimousine,,77,diesel,,4.83,4.83,4.83,1,26,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_LIFE____VERKAUFT,50,957,Volkswagen,Golf Plus,,,,LIFE - !VERKAUFT!,,77,diesel,,5.19,5.19,5.19,1,100,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Life,50,957,Volkswagen,Golf Plus,,,,Life,,77,diesel,,4.79,3.61,5.47,4,193,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Life_2_0Tdi,50,957,Volkswagen,Golf Plus,,,,Life 2.0Tdi,,103,diesel,,5.48,5.48,5.48,1,47,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Mama_s,50,957,Volkswagen,Golf Plus,,,,Mama`s,,81,diesel,,5.48,5.48,5.48,1,181,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Match,50,957,Volkswagen,Golf Plus,,,,Match,,77,diesel,,5.15,5.05,5.26,2,34,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Match_1_6_TDI_BlueMotion,50,957,Volkswagen,Golf Plus,,,,"Match 1,6 TDI BlueMotion",,77,diesel,,4.99,4.99,4.99,1,162,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Plus_Goal,50,957,Volkswagen,Golf Plus,,,,Plus Goal,,77,diesel,,5.4,5.4,5.4,1,366,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Plus_TDI_Comforline,50,957,Volkswagen,Golf Plus,,,,Plus TDI Comforline,,77,diesel,,5.24,5.24,5.24,1,39,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Sportline_TDI,50,957,Volkswagen,Golf Plus,,,,Sportline TDI,,77,diesel,,5.36,5.36,5.36,1,315,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Style,50,957,Volkswagen,Golf Plus,,,,Style,,77,diesel,,5.04,4.96,5.17,4,508,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Style_1_6_TDI,50,957,Volkswagen,Golf Plus,,,,Style 1.6 TDI,,77,diesel,,4.98,4.98,4.98,1,110,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Style_1_6_TDI_Blue_Motion,50,957,Volkswagen,Golf Plus,,,,Style 1.6 TDI Blue Motion,,77,diesel,,5.27,5.27,5.27,1,54,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Style_BMT,50,957,Volkswagen,Golf Plus,,,,Style BMT,,77,diesel,,4.91,4.91,4.91,1,273,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_TDI,50,957,Volkswagen,Golf Plus,,,,TDI,,77,diesel,,5.35,5.27,5.4,3,190,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_TDI_Comf,50,957,Volkswagen,Golf Plus,,,,TDI Comf.,,77,diesel,,5.28,5.28,5.28,1,246,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_TDI_Comfortline,50,957,Volkswagen,Golf Plus,,,,TDI Comfortline,,77,diesel,,5.43,5.43,5.43,1,73,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_TDI_Team_BMT,50,957,Volkswagen,Golf Plus,,,,TDI Team BMT,,77,diesel,,5.46,5.46,5.46,1,99,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_TDI_Tour,50,957,Volkswagen,Golf Plus,,,,TDI Tour,,77,diesel,,5.41,5.41,5.41,1,11,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_TEAM_1_6_TDI_DPF,50,957,Volkswagen,Golf Plus,,,,"TEAM 1,6 TDI-DPF",,77,diesel,,4.76,4.76,4.76,1,86,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_TSI,50,957,Volkswagen,Golf Plus,,,,TSI,,77,diesel,,5.12,5.12,5.12,1,22,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Team,50,957,Volkswagen,Golf Plus,,,,Team,,77,diesel,,5.31,4.96,5.47,5,520,False,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Team_BMT,50,957,Volkswagen,Golf Plus,,,,Team BMT,,77,diesel,,5.3,5.3,5.3,1,97,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Tour_Edition,50,957,Volkswagen,Golf Plus,,,,Tour Edition,,103,diesel,,5.16,5.16,5.16,1,168,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Trendl_1_9_TDI_DPF,50,957,Volkswagen,Golf Plus,,,,"Trendl 1,9 TDI DPF*",,77,diesel,,5.4,5.4,5.4,1,116,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Trendline,50,957,Volkswagen,Golf Plus,,,,Trendline,,77,diesel,,5.01,4.68,5.23,3,71,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Trendline_1_9_TDI_DSG,50,957,Volkswagen,Golf Plus,,,,"Trendline 1,9 TDI DSG",,77,diesel,automatic,5.23,5.23,5.23,1,4,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Trendline_2_0_TDI_110PS,50,957,Volkswagen,Golf Plus,,,,"Trendline 2,0 TDI 110PS",,81,diesel,,5.15,5.15,5.15,1,176,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Uwe,50,957,Volkswagen,Golf Plus,,,,Uwe,,75,diesel,,5.03,5.03,5.03,1,127,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_Variant,50,957,Volkswagen,Golf Plus,,,,Variant,,88,diesel,,4.85,4.85,4.85,1,83,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_bmt_team,50,957,Volkswagen,Golf Plus,,,,bmt/team,,77,diesel,,4.69,4.69,4.69,1,214,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_coolandsound,50,957,Volkswagen,Golf Plus,,,,coolandsound,,77,diesel,,5.38,5.38,5.38,1,265,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_life_1_6_DPF_DSG,50,957,Volkswagen,Golf Plus,,,,"life 1,6 DPF DSG",,77,diesel,automatic,5.4,5.4,5.4,1,144,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_plus,50,957,Volkswagen,Golf Plus,,,,plus,,66,diesel,,5.39,5.39,5.39,1,41,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_united,50,957,Volkswagen,Golf Plus,,,,united,,76,diesel,,5.08,5.08,5.08,1,71,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_unknown,50,957,Volkswagen,Golf Plus,,,,unknown,,77,diesel,,5.26,5.18,5.42,5,223,False,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_diesel_wolfi,50,957,Volkswagen,Golf Plus,,,,wolfi,,103,diesel,,4.86,4.86,4.86,1,4,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_1_4_TSI_Team,50,957,Volkswagen,Golf Plus,,,,1.4 TSI Team,,90,petrol,,4.78,4.78,4.78,1,34,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_1_4_Trendline,50,957,Volkswagen,Golf Plus,,,,"1,4 Trendline",,59,petrol,,5.21,5.21,5.21,1,104,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_1_6_FSI,50,957,Volkswagen,Golf Plus,,,,"1,6 FSI",,85,petrol,,3.42,3.42,3.42,1,12,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_6,50,957,Volkswagen,Golf Plus,,,,6,,44,petrol,,3.37,3.37,3.37,1,3,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_Golf,50,957,Volkswagen,Golf Plus,,,,Golf,,90,petrol,,5.35,5.35,5.35,1,7,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_Golf_variant,50,957,Volkswagen,Golf Plus,,,,Golf variant,,85,petrol,,4.97,4.97,4.97,1,20,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_Sportsvan,50,957,Volkswagen,Golf Plus,,,,Sportsvan,,85,petrol,,5.14,5.14,5.14,1,39,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_Style,50,957,Volkswagen,Golf Plus,,,,Style,,77,petrol,,5.49,5.49,5.49,1,49,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_TSI,50,957,Volkswagen,Golf Plus,,,,TSI,,77,petrol,,5.19,5.0,5.37,2,16,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
50_957_petrol_tour,50,957,Volkswagen,Golf Plus,,,,tour,,90,petrol,,4.88,4.88,4.88,1,11,True,https://www.spritmonitor.de/en/overview/50-Volkswagen/957-Golf_Plus.html,2026-03-19T10:49:48.802215Z,2026-03-19T10:49:48.802215Z,,,,,,,,,
